CONTAINER_ID,LINE_CODE,CONTAINER_DATE,DATE,DAY,TIME,AM/PM,CONTAINER_TYPE_CODE,CONTAINER_TYPE,CONTAINER_ISO_CODE,CONTAINER_LENGTH,CONTAINER_HEIGHT,CONTAINER_WIDTH,VENTILATION,DANGEROUS_TRANSPORT,DESIGNATION_CODE,DESIGNATION
TRLU9328664,MLH,9/12/2024,9/12/2024,Thursday,3:21:03,AM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,T/S,Transhipment
TRLU8403706,HLL,7/6/2024,7/6/2024,Saturday,1:50:23,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
WIKU9146157,ESL,1/30/2024,1/30/2024,Tuesday,11:46:14,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,EXP,Export Service
TRLU4994814,MLH,10/25/2024,10/25/2024,Friday,17:02:37,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
WIKU9944169,NVSL,9/18/2024,9/18/2024,Wednesday,22:41:01,PM,HRF,High Cubed Refrigerated,4532,40,9'6'',8,Refrigerated and Heated,No,EXP,Export Service
WIKU3598159,APL,3/18/2024,3/18/2024,Monday,23:36:35,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
WFHU5072718,NVSL,7/22/2024,7/22/2024,Monday,20:43:13,PM,HRF,High Cubed Refrigerated,45R1,40,9'6'',8,Refrigerated and Heated,No,MT,Empty
TRLU4444211,NVSL,8/3/2024,8/3/2024,Saturday,23:10:41,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
TRLU6147391,MLH,3/20/2024,3/20/2024,Wednesday,19:46:44,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
GCSU8481975,ESL,12/20/2024,12/20/2024,Friday,8:02:06,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,EXP,Export Service
GCSU2852110,MLH,9/23/2024,9/23/2024,Monday,15:42:46,PM,HC,High Cubed,45G0,40,9'6'',8,No Ventilation,No,MT,Empty
TRLU1491952,MLH,6/11/2024,6/11/2024,Tuesday,14:53:31,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
WFHU7419467,HLL,10/28/2024,10/28/2024,Monday,7:45:14,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
TRLU7062884,MLH,3/4/2024,3/4/2024,Monday,0:46:12,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
GCSU5893139,MLH,6/28/2024,6/28/2024,Friday,18:54:52,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
GCSU1045725,NVSL,9/13/2024,9/13/2024,Friday,8:04:22,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,EXP,Export Service
GCSU7803642,MLH,3/23/2024,3/23/2024,Saturday,22:03:14,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,EXP,Export Service
GCSU5357620,HLL,1/21/2024,1/21/2024,Sunday,20:41:10,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
TRLU9757734,ESL,6/28/2024,6/28/2024,Friday,9:00:01,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
WFHU2031117,APL,9/9/2024,9/9/2024,Monday,13:01:39,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
WFHU6833867,APL,5/20/2024,5/20/2024,Monday,20:31:47,PM,HRF,High Cubed Refrigerated,4532,40,9'6'',8,Refrigerated and Heated,No,EXP,Export Service
TRLU2308377,MLH,10/24/2024,10/24/2024,Thursday,17:39:48,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,EXP,Export Service
GCSU3962953,NVSL,1/10/2024,1/10/2024,Wednesday,19:43:59,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
TRLU4697590,NVSL,2/13/2024,2/13/2024,Tuesday,3:35:09,AM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty
WFHU9071711,MLH,8/27/2024,8/27/2024,Tuesday,6:49:47,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
WIKU6111683,NVSL,6/6/2024,6/6/2024,Thursday,23:53:31,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
TRLU6980200,MLH,12/30/2024,12/30/2024,Monday,5:42:02,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
GCSU4947048,HLL,9/27/2024,9/27/2024,Friday,23:55:41,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,EXP,Export Service
WIKU8507715,ESL,12/16/2024,12/16/2024,Monday,9:47:29,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
TRLU3008577,HLL,3/16/2024,3/16/2024,Saturday,13:54:14,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
WFHU9221798,NVSL,4/19/2024,4/19/2024,Friday,9:49:56,AM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty
WIKU3749743,MLH,8/4/2024,8/4/2024,Sunday,23:18:06,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
WFHU3063877,NVSL,2/3/2024,2/3/2024,Saturday,23:38:08,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
TRLU3671724,HLL,1/4/2024,1/4/2024,Thursday,16:55:44,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
TRLU9559094,NVSL,7/1/2024,7/1/2024,Monday,18:35:53,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,EXP,Export Service
WFHU5582893,NVSL,11/27/2024,11/27/2024,Wednesday,3:06:42,AM,HC,High Cubed,4510,40,9'6'',8,Ventilated,No,MT,Empty
ESDU8035535,NVSL,5/26/2024,5/26/2024,Sunday,5:56:34,AM,HRF,High Cubed Refrigerated,4532,40,9'6'',8,Refrigerated and Heated,No,T/S,Transhipment
WFHU1407390,MLH,8/19/2024,8/19/2024,Monday,11:23:29,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
TRLU7783321,MLH,7/13/2024,7/13/2024,Saturday,22:33:08,PM,HC,High Cubed,45G0,40,9'6'',8,No Ventilation,No,T/S,Transhipment
WIKU1450561,MLH,5/23/2024,5/23/2024,Thursday,8:26:32,AM,HC,High Cubed,4510,40,9'6'',8,Ventilated,No,MT,Empty
TRLU4217386,NVSL,1/10/2024,1/10/2024,Wednesday,22:12:22,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,T/S,Transhipment
GCSU6791769,HLL,6/6/2024,6/6/2024,Thursday,0:38:03,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
ESDU9001390,NVSL,8/18/2024,8/18/2024,Sunday,22:01:39,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
WFHU7343699,ESL,11/6/2024,11/6/2024,Wednesday,1:33:34,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
GCSU1723896,ESL,8/8/2024,8/8/2024,Thursday,10:29:55,AM,HRF,High Cubed Refrigerated,4530,40,9'6'',8,Refrigerated,No,EXP,Export Service
ESDU8984201,APL,2/9/2024,2/9/2024,Friday,1:00:00,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,EXP,Export Service
WFHU9234295,NVSL,5/30/2024,5/30/2024,Thursday,8:36:44,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
GCSU8681251,ESL,8/16/2024,8/16/2024,Friday,11:10:38,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,T/S,Transhipment
ESDU8297334,NVSL,4/21/2024,4/21/2024,Sunday,3:19:25,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
WIKU8538183,ESL,12/3/2024,12/3/2024,Tuesday,5:59:07,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
TRLU3609001,ESL,9/22/2024,9/22/2024,Sunday,9:23:20,AM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty
ESDU3757212,HLL,1/10/2024,1/10/2024,Wednesday,19:05:31,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
ESDU6496598,NVSL,4/28/2024,4/28/2024,Sunday,3:38:47,AM,HRF,High Cubed Refrigerated,45R1,40,9'6'',8,Refrigerated and Heated,No,MT,Empty
TRLU8933474,HLL,4/22/2024,4/22/2024,Monday,2:38:41,AM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty
WIKU4625369,APL,8/28/2024,8/28/2024,Wednesday,7:51:46,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,EXP,Export Service
GCSU9666174,MLH,6/8/2024,6/8/2024,Saturday,23:06:48,PM,HRF,High Cubed Refrigerated,45R4,40,9'6'',8,Thermal,No,MT,Empty
TRLU7563693,APL,7/19/2024,7/19/2024,Friday,23:32:21,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
WFHU3120524,MLH,3/17/2024,3/17/2024,Sunday,19:17:11,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,EXP,Export Service
GCSU9521009,ESL,4/16/2024,4/16/2024,Tuesday,5:03:10,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,EXP,Export Service
WFHU2474625,HLL,5/15/2024,5/15/2024,Wednesday,13:09:43,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
ESDU3400040,MLH,9/19/2024,9/19/2024,Thursday,8:34:38,AM,HC,High Cubed,45G0,40,9'6'',8,No Ventilation,No,MT,Empty
WFHU1443784,ESL,7/25/2024,7/25/2024,Thursday,3:32:04,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
GCSU9176328,MLH,6/16/2024,6/16/2024,Sunday,12:39:32,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
WIKU4550425,HLL,6/5/2024,6/5/2024,Wednesday,12:01:07,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
TRLU5339619,APL,11/20/2024,11/20/2024,Wednesday,18:39:26,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
WFHU7348474,NVSL,11/23/2024,11/23/2024,Saturday,23:06:53,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
WIKU1166380,NVSL,8/7/2024,8/7/2024,Wednesday,16:12:56,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
WIKU4860706,APL,5/14/2024,5/14/2024,Tuesday,1:50:22,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
WFHU3516592,APL,12/18/2024,12/18/2024,Wednesday,6:27:12,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
TRLU1548203,NVSL,1/26/2024,1/26/2024,Friday,16:06:19,PM,HC,High Cubed,4510,40,9'6'',8,Ventilated,No,MT,Empty
ESDU8051611,NVSL,4/10/2024,4/10/2024,Wednesday,12:51:16,PM,OT,Open Top,22U1,20,8'6'',8,Ventilated,No,MT,Empty
TRLU2862521,APL,2/23/2024,2/23/2024,Friday,8:24:36,AM,HRF,High Cubed Refrigerated,45R1,40,9'6'',8,Refrigerated and Heated,No,MT,Empty
GCSU7307516,MLH,2/23/2024,2/23/2024,Friday,10:44:56,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,T/S,Transhipment
ESDU4959542,MLH,9/11/2024,9/11/2024,Wednesday,9:19:26,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
ESDU6150723,HLL,1/21/2024,1/21/2024,Sunday,8:02:04,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,EXP,Export Service
WFHU1771823,NVSL,11/5/2024,11/5/2024,Tuesday,14:15:11,PM,HRF,High Cubed Refrigerated,45R1,40,9'6'',8,Refrigerated and Heated,No,MT,Empty
WIKU1158571,APL,11/21/2024,11/21/2024,Thursday,12:39:58,PM,STD,Standard,2210,20,8'6'',8,Ventilated,No,MT,Empty
TRLU9166706,ESL,6/25/2024,6/25/2024,Tuesday,2:51:24,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
GCSU8535609,HLL,10/11/2024,10/11/2024,Friday,5:55:07,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
WFHU1160194,HLL,5/1/2024,5/1/2024,Wednesday,14:53:02,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
TRLU6821350,ESL,6/3/2024,6/3/2024,Monday,13:18:17,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
WFHU9144777,MLH,2/6/2024,2/6/2024,Tuesday,16:59:31,PM,HRF,High Cubed Refrigerated,45R1,40,9'6'',8,Refrigerated and Heated,No,MT,Empty
ESDU2387553,APL,3/14/2024,3/14/2024,Thursday,5:14:37,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,EXP,Export Service
GCSU1489868,NVSL,5/3/2024,5/3/2024,Friday,10:12:31,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
TRLU9259879,MLH,6/11/2024,6/11/2024,Tuesday,20:12:00,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
ESDU2192980,NVSL,3/3/2024,3/3/2024,Sunday,17:41:12,PM,STD,Standard,22G0,20,8'6'',8,No Ventilation,No,EXP,Export Service
GCSU1396329,HLL,2/27/2024,2/27/2024,Tuesday,14:06:39,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
WFHU8196340,APL,3/27/2024,3/27/2024,Wednesday,17:29:16,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
WFHU9626301,HLL,4/26/2024,4/26/2024,Friday,0:29:50,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
GCSU1841375,NVSL,2/19/2024,2/19/2024,Monday,17:05:28,PM,OT,Open Top,22U1,20,8'6'',8,Ventilated,No,MT,Empty
WIKU9667259,ESL,2/27/2024,2/27/2024,Tuesday,13:53:18,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
WIKU1835857,HLL,11/28/2024,11/28/2024,Thursday,18:40:18,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
TRLU9424667,APL,1/5/2024,1/5/2024,Friday,0:31:00,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
WFHU2420634,HLL,10/30/2024,10/30/2024,Wednesday,22:57:06,PM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,EXP,Export Service
GCSU3106870,MLH,11/6/2024,11/6/2024,Wednesday,21:19:18,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
ESDU6673448,ESL,4/22/2024,4/22/2024,Monday,1:42:31,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
GCSU2202031,ESL,11/14/2024,11/14/2024,Thursday,4:25:32,AM,HC,High Cubed,4510,40,9'6'',8,Ventilated,No,MT,Empty
ESDU2165240,ESL,7/18/2024,7/18/2024,Thursday,0:06:23,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
ESDU9237803,APL,5/4/2024,5/4/2024,Saturday,9:13:08,AM,HRF,High Cubed Refrigerated,45R1,40,9'6'',8,Refrigerated and Heated,No,T/S,Transhipment
GCSU6089634,APL,10/20/2024,10/20/2024,Sunday,16:29:39,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
ESDU2804543,ESL,9/9/2024,9/9/2024,Monday,0:55:16,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
ESDU8144210,APL,12/22/2024,12/22/2024,Sunday,18:09:02,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
GCSU9444706,APL,4/1/2024,4/1/2024,Monday,11:59:54,AM,HRF,High Cubed Refrigerated,4532,40,9'6'',8,Refrigerated and Heated,No,MT,Empty
WFHU2963925,ESL,4/17/2024,4/17/2024,Wednesday,11:31:38,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
ESDU9257073,HLL,11/19/2024,11/19/2024,Tuesday,23:47:57,PM,HC,High Cubed,4510,40,9'6'',8,Ventilated,No,MT,Empty
ESDU6698381,ESL,10/28/2024,10/28/2024,Monday,17:48:36,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
ESDU3888323,NVSL,8/1/2024,8/1/2024,Thursday,0:49:51,AM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty
ESDU7147355,NVSL,4/7/2024,4/7/2024,Sunday,16:38:53,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
WIKU9526363,NVSL,1/22/2024,1/22/2024,Monday,7:19:27,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
WIKU5796752,APL,5/3/2024,5/3/2024,Friday,3:57:35,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
WIKU9627208,ESL,4/24/2024,4/24/2024,Wednesday,1:54:24,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
WIKU2483153,ESL,10/13/2024,10/13/2024,Sunday,18:30:17,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
WFHU6269360,ESL,9/6/2024,9/6/2024,Friday,8:31:07,AM,TNK,Tank,2270,20,8'6'',8,Pressurized,No,MT,Empty
TRLU6168661,APL,9/11/2024,9/11/2024,Wednesday,2:03:59,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
WIKU1533778,MLH,9/17/2024,9/17/2024,Tuesday,16:04:39,PM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty
TRLU3395091,MLH,5/8/2024,5/8/2024,Wednesday,12:42:17,PM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty
WFHU6391246,APL,12/21/2024,12/21/2024,Saturday,3:55:59,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
WIKU9369467,ESL,5/15/2024,5/15/2024,Wednesday,10:06:06,AM,HC,High Cubed,4510,40,9'6'',8,Ventilated,No,MT,Empty
TRLU9785092,NVSL,12/27/2024,12/27/2024,Friday,4:36:09,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
WFHU1946038,HLL,4/27/2024,4/27/2024,Saturday,7:55:27,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
ESDU1829173,NVSL,2/11/2024,2/11/2024,Sunday,3:45:33,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
ESDU1265837,HLL,5/27/2024,5/27/2024,Monday,4:34:29,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
TRLU7518222,ESL,4/23/2024,4/23/2024,Tuesday,23:30:56,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,T/S,Transhipment
ESDU9428120,MLH,6/4/2024,6/4/2024,Tuesday,1:00:25,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,EXP,Export Service
GCSU7237524,MLH,10/13/2024,10/13/2024,Sunday,20:52:38,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
GCSU7282647,NVSL,8/12/2024,8/12/2024,Monday,7:31:12,AM,HC,High Cubed,4510,40,9'6'',8,Ventilated,No,EXP,Export Service
TRLU1711474,HLL,4/22/2024,4/22/2024,Monday,1:49:23,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
WIKU4427657,NVSL,6/17/2024,6/17/2024,Monday,6:17:14,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,EXP,Export Service
WFHU2688926,APL,12/8/2024,12/8/2024,Sunday,23:36:15,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
WFHU3596717,APL,7/30/2024,7/30/2024,Tuesday,21:31:11,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
WFHU1500337,MLH,7/15/2024,7/15/2024,Monday,20:55:43,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
GCSU4516275,MLH,1/2/2024,1/2/2024,Tuesday,16:21:23,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
WIKU3607718,HLL,5/17/2024,5/17/2024,Friday,20:50:00,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
TRLU6339284,HLL,3/10/2024,3/10/2024,Sunday,9:31:21,AM,HRF,High Cubed Refrigerated,4532,40,9'6'',8,Refrigerated and Heated,No,T/S,Transhipment
WFHU7114069,ESL,10/30/2024,10/30/2024,Wednesday,1:46:06,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,EXP,Export Service
WFHU2370822,APL,2/20/2024,2/20/2024,Tuesday,6:03:31,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
ESDU1327603,HLL,5/12/2024,5/12/2024,Sunday,6:19:40,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,EXP,Export Service
GCSU6076724,HLL,3/29/2024,3/29/2024,Friday,7:36:07,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
TRLU3629692,HLL,9/21/2024,9/21/2024,Saturday,4:04:20,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
ESDU6886610,MLH,2/27/2024,2/27/2024,Tuesday,20:00:10,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
ESDU9348134,HLL,2/26/2024,2/26/2024,Monday,3:54:00,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
ESDU9479264,NVSL,9/7/2024,9/7/2024,Saturday,23:40:42,PM,HRF,High Cubed Refrigerated,45R1,40,9'6'',8,Refrigerated and Heated,No,MT,Empty
WIKU4312340,APL,7/6/2024,7/6/2024,Saturday,9:51:32,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
TRLU2505916,APL,3/17/2024,3/17/2024,Sunday,7:10:16,AM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty
GCSU4304766,APL,4/14/2024,4/14/2024,Sunday,11:30:09,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
WFHU2207183,NVSL,4/25/2024,4/25/2024,Thursday,19:49:57,PM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,EXP,Export Service
WFHU6123494,HLL,2/7/2024,2/7/2024,Wednesday,6:24:31,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,EXP,Export Service
TRLU1559800,MLH,7/20/2024,7/20/2024,Saturday,17:05:51,PM,HRF,High Cubed Refrigerated,45R1,40,9'6'',8,Refrigerated and Heated,No,EXP,Export Service
TRLU3146511,APL,6/23/2024,6/23/2024,Sunday,10:12:24,AM,HC,High Cubed,4510,40,9'6'',8,Ventilated,No,MT,Empty
TRLU5967868,ESL,5/25/2024,5/25/2024,Saturday,11:57:33,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
WIKU1953739,APL,1/4/2024,1/4/2024,Thursday,18:23:02,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
TRLU1964551,NVSL,12/17/2024,12/17/2024,Tuesday,4:10:00,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
TRLU6242262,ESL,5/6/2024,5/6/2024,Monday,16:15:55,PM,HRF,High Cubed Refrigerated,45R1,40,9'6'',8,Refrigerated and Heated,No,MT,Empty
ESDU7449118,NVSL,5/30/2024,5/30/2024,Thursday,20:03:05,PM,HC,High Cubed,4510,40,9'6'',8,Ventilated,No,MT,Empty
GCSU5110998,NVSL,2/11/2024,2/11/2024,Sunday,12:46:51,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
WIKU5696584,HLL,2/11/2024,2/11/2024,Sunday,23:41:40,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
GCSU7022203,MLH,4/17/2024,4/17/2024,Wednesday,22:28:27,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,EXP,Export Service
GCSU2844594,HLL,3/20/2024,3/20/2024,Wednesday,22:21:13,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,EXP,Export Service
GCSU1721620,HLL,4/21/2024,4/21/2024,Sunday,14:30:57,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
ESDU7407628,MLH,8/29/2024,8/29/2024,Thursday,16:34:00,PM,HRF,High Cubed Refrigerated,4532,40,9'6'',8,Refrigerated and Heated,No,MT,Empty
WFHU4779414,NVSL,10/2/2024,10/2/2024,Wednesday,15:44:41,PM,STD,Standard,42G1,40,8'6'',8,No Ventilation,No,MT,Empty
ESDU6675230,APL,8/15/2024,8/15/2024,Thursday,19:21:16,PM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty
WFHU2471090,MLH,10/5/2024,10/5/2024,Saturday,18:01:32,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,EXP,Export Service
GCSU6594480,ESL,3/7/2024,3/7/2024,Thursday,20:07:52,PM,HRF,High Cubed Refrigerated,4532,40,9'6'',8,Refrigerated and Heated,No,MT,Empty
TRLU7041928,NVSL,11/14/2024,11/14/2024,Thursday,10:42:23,AM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty
WIKU7371473,HLL,2/18/2024,2/18/2024,Sunday,4:17:46,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
GCSU1387738,APL,3/27/2024,3/27/2024,Wednesday,7:39:25,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
ESDU4125153,MLH,6/28/2024,6/28/2024,Friday,0:24:01,AM,HC,High Cubed,4510,40,9'6'',8,Ventilated,No,MT,Empty
WIKU1389130,MLH,4/27/2024,4/27/2024,Saturday,10:01:57,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,EXP,Export Service
WIKU2262114,MLH,1/28/2024,1/28/2024,Sunday,21:45:09,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
ESDU9782888,MLH,9/24/2024,9/24/2024,Tuesday,23:42:00,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
TRLU5777806,MLH,1/12/2024,1/12/2024,Friday,13:15:48,PM,HRF,High Cubed Refrigerated,4530,40,9'6'',8,Refrigerated,No,EXP,Export Service
GCSU4959515,APL,10/14/2024,10/14/2024,Monday,9:24:53,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,T/S,Transhipment
GCSU8962242,MLH,12/4/2024,12/4/2024,Wednesday,18:01:33,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
ESDU9964420,NVSL,2/3/2024,2/3/2024,Saturday,0:33:41,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
